Lat,Lng,SubCategory,Distance to light
37.33193944,-121.9021806,GAR - Garbage,0.1193327
37.33200455,-121.7994014,GAR - Garbage,0.0165535
37.33201242,-121.771864,GAR - Garbage,0.0109839
37.33201775,-121.9002302,GAR - Garbage,0.1173823
37.33204407,-121.8262137,GAR - Garbage,0.0433658
37.3320797,-121.8379041,GAR - Garbage,0.0550562
37.3320797,-121.8379041,GAR - Garbage,0.0550562
37.3320797,-121.8379041,GAR - Garbage,0.0550562
37.3321004,-121.8331301,GAR - Garbage,0.0502822
37.33210128,-121.8774887,GAR - Garbage,0.0154055
37.33211514,-121.8732258,GAR - Garbage,0.0111426
37.33211514,-121.8732258,GAR - Garbage,0.0111426
37.33221155,-121.7878676,GAR - Garbage,0.0742156
37.33221518,-121.7983945,GAR - Garbage,0.0636887
37.33223079,-121.86522,GAR - Garbage,0.0031368
37.33224686,-121.8392444,GAR - Garbage,6.63E-06
37.33224686,-121.8392444,GAR - Garbage,6.63E-06
37.33224686,-121.8392444,GAR - Garbage,6.63E-06
37.33224686,-121.8392444,GAR - Garbage,6.63E-06
37.33228733,-121.8258532,GAR - Garbage,0.0133846
37.33250598,-121.8849822,GAR - Garbage,0.0457444
37.33266265,-121.8384739,GAR - Garbage,0.0007639
37.33266265,-121.8384739,GAR - Garbage,0.0007639
37.33266265,-121.8384739,GAR - Garbage,0.0007639
37.33271232,-121.8337272,GAR - Garbage,0.0055106
37.33271232,-121.8337272,GAR - Garbage,2.91E-06
37.33273611,-121.8536385,GAR - Garbage,0.0199087
37.33273611,-121.8536385,GAR - Garbage,0.0199087
37.33283899,-121.8676618,GAR - Garbage,0.033932
37.33283899,-121.8676618,GAR - Garbage,0.033932
37.33283899,-121.8676618,GAR - Garbage,0.033932
37.33283905,-121.7880595,GAR - Garbage,0.0456703
37.33286263,-121.8264634,GAR - Garbage,0.0072664
37.33286263,-121.8264634,GAR - Garbage,0.0072664
37.33286263,-121.8264634,GAR - Garbage,0.0072664
37.33304714,-121.8796128,GAR - Garbage,0.0082881
37.33308549,-121.7844574,GAR - Garbage,0.0868673
37.3331016,-121.8753815,GAR - Garbage,0.0040568
37.33311664,-121.8377439,GAR - Garbage,0.033580801
37.33311664,-121.8377439,GAR - Garbage,0.033580801
37.33318008,-121.8011405,GAR - Garbage,0.0701842
37.33318008,-121.8011405,GAR - Garbage,0.0701842
37.33320287,-121.8621863,GAR - Garbage,0.0091384
37.33322763,-121.8915057,GAR - Garbage,0.020181
37.3332344,-121.9140202,GAR - Garbage,0.0426955
37.33328594,-121.8342851,GAR - Garbage,1.93E-06
37.33350948,-121.8240496,GAR - Garbage,0.0102348
37.33352943,-121.8641471,GAR - Garbage,0.000517
37.33352943,-121.8641471,GAR - Garbage,0.000517
37.33352943,-121.8641471,GAR - Garbage,0.000517
37.33361227,-121.9144759,GAR - Garbage,0.0401466
37.3336129,-121.7733391,GAR - Garbage,0.1009902
37.33376298,-121.8440671,GAR - Garbage,0.0302622
37.33376932,-121.905899,GAR - Garbage,0.0315697
37.33376932,-121.905899,GAR - Garbage,0.0315697
37.33377175,-121.772534,GAR - Garbage,0.1017953
37.33377175,-121.772534,GAR - Garbage,0.1017953
37.33377175,-121.772534,GAR - Garbage,0.1017953
37.33377175,-121.772534,GAR - Garbage,0.1017953
37.33377175,-121.772534,GAR - Garbage,0.1017953
37.33377175,-121.772534,GAR - Garbage,0.1017953
37.33377175,-121.772534,GAR - Garbage,0.1017953
37.33377175,-121.772534,GAR - Garbage,0.1017953
37.33377175,-121.772534,GAR - Garbage,0.1017953
37.33377175,-121.772534,GAR - Garbage,4.06E-06
37.33377175,-121.772534,GAR - Garbage,4.06E-06
37.33377175,-121.772534,GAR - Garbage,4.06E-06
37.3338632,-121.8348496,GAR - Garbage,0.0623191
37.3338632,-121.8348496,GAR - Garbage,0.0623191
37.33396107,-121.8420376,GAR - Garbage,0.0695071
37.33396107,-121.8420376,GAR - Garbage,0.0695071
37.33396107,-121.8420376,GAR - Garbage,0.0695071
37.33401864,-121.8265153,GAR - Garbage,0.0539848
37.33404621,-121.8374111,GAR - Garbage,0.0648806
37.33406511,-121.8452629,GAR - Garbage,2.50E-06
37.33406511,-121.8452629,GAR - Garbage,2.50E-06
37.33417409,-121.7977179,GAR - Garbage,0.0475475
37.33419365,-121.8514613,GAR - Garbage,0.0061959
37.33420116,-121.9151968,GAR - Garbage,0.0699314
37.33431142,-121.8891978,GAR - Garbage,0.0439324
37.33441763,-121.8297179,GAR - Garbage,0.0155475
37.33441763,-121.8297179,GAR - Garbage,0.0155475
37.33444208,-121.8354133,GAR - Garbage,0.0098521
37.3344559,-121.8467212,GAR - Garbage,0.0014558
37.3344559,-121.8467212,GAR - Garbage,0.0014558
37.33452424,-121.8425867,GAR - Garbage,0.0026787
37.33452424,-121.8425867,GAR - Garbage,0.0026787
37.33452424,-121.8425867,GAR - Garbage,0.0026787
37.33457662,-121.9090829,GAR - Garbage,0.0789264
37.33468875,-121.8519469,GAR - Garbage,0.0217904
37.33468875,-121.8519469,GAR - Garbage,0.0217904
37.33468875,-121.8519469,GAR - Garbage,0.0217904
37.33468875,-121.8519469,GAR - Garbage,0.0217904
37.33478287,-121.840538,GAR - Garbage,0.0103815
37.33478604,-121.7715898,GAR - Garbage,0.0585667
37.33479855,-121.7801694,GAR - Garbage,0.0499871
37.33487831,-121.8290379,GAR - Garbage,0.0011186
37.33487831,-121.8290379,GAR - Garbage,0.0011186
37.33487831,-121.8290379,GAR - Garbage,0.0011186
37.33487831,-121.8290379,GAR - Garbage,0.0011186
37.33487831,-121.8290379,GAR - Garbage,0.0011186
37.33489084,-121.8962348,GAR - Garbage,0.0660783
37.33489855,-121.9437391,GAR - Garbage,0.1135826
37.33491632,-121.8653924,GAR - Garbage,0.0352359
37.33494727,-121.7939098,GAR - Garbage,0.0362467
37.335016,-121.8359784,GAR - Garbage,0.0726616
37.33504319,-121.8754045,GAR - Garbage,0.1120877
37.33504319,-121.8754045,GAR - Garbage,0.1120877
37.33504319,-121.8754045,GAR - Garbage,0.1120877
37.33504319,-121.8754045,GAR - Garbage,0.1120877
37.33505681,-121.922613,GAR - Garbage,0.1592962
37.33513356,-121.8315691,GAR - Garbage,0.0682523
37.33520794,-121.7844606,GAR - Garbage,0.0211438
37.33533895,-121.84115,GAR - Garbage,0.0778332
37.33533895,-121.84115,GAR - Garbage,0.0778332
37.33534627,-121.8968965,GAR - Garbage,0.1335797
37.33539025,-121.8705479,GAR - Garbage,0.1072311
37.33540084,-121.9034136,GAR - Garbage,0.1400968
37.33546553,-121.8920544,GAR - Garbage,0.1287376
37.33550829,-121.8281033,GAR - Garbage,0.0071947
37.33554673,-121.8006177,GAR - Garbage,0.0346803
37.33554673,-121.8006177,GAR - Garbage,0.0346803
37.33558355,-121.8648919,GAR - Garbage,0.0295939
37.33559957,-121.8452427,GAR - Garbage,0.0099447
37.33559957,-121.8452427,GAR - Garbage,0.0099447
37.33559957,-121.8452427,GAR - Garbage,0.0099447
37.33579028,-121.7993776,GAR - Garbage,0.0359204
37.3358077,-121.9022401,GAR - Garbage,0.0669421
37.3358077,-121.9022401,GAR - Garbage,0.0669421
37.33592275,-121.8417182,GAR - Garbage,3.45E-07
37.33592275,-121.8417182,GAR - Garbage,3.45E-07
37.33592275,-121.8417182,GAR - Garbage,3.45E-07
37.33592275,-121.8417182,GAR - Garbage,3.45E-07
37.33592275,-121.8417182,GAR - Garbage,3.45E-07
37.33592275,-121.8417182,GAR - Garbage,3.45E-07
37.33592275,-121.8417182,GAR - Garbage,3.45E-07
37.3360456,-121.8358696,GAR - Garbage,0.0058483
37.33604875,-121.8592069,GAR - Garbage,0.017489
37.33616753,-121.8905658,GAR - Garbage,0.0488479
37.33616753,-121.8905658,GAR - Garbage,0.0488479
37.3362056,-121.9176037,GAR - Garbage,0.0758858
37.33622273,-121.8891819,GAR - Garbage,0.047464
37.33624544,-121.8314993,GAR - Garbage,0.0102186
37.33624544,-121.8314993,GAR - Garbage,0.0102186
37.33626135,-121.8617243,GAR - Garbage,0.0323653
37.33639008,-121.7806959,GAR - Garbage,0.1133937
37.33640285,-121.833937,GAR - Garbage,0.0601526
37.33640285,-121.833937,GAR - Garbage,0.0601526
37.33649044,-121.8764777,GAR - Garbage,0.0176119
37.33649044,-121.8764777,GAR - Garbage,0.0176119
37.33649594,-121.8953544,GAR - Garbage,0.001264803
37.33667059,-121.8895114,GAR - Garbage,0.004578201
37.33668638,-121.8307951,GAR - Garbage,0.0632945
37.33668638,-121.8307951,GAR - Garbage,0.0632945
37.33668638,-121.8307951,GAR - Garbage,0.0632945
37.33668638,-121.8307951,GAR - Garbage,0.0632945
37.33668638,-121.8307951,GAR - Garbage,0.0632945
37.33669208,-121.8399902,GAR - Garbage,6.12E-07
37.33671245,-121.8263225,GAR - Garbage,0.0136671
37.33671245,-121.8263225,GAR - Garbage,0.0136671
37.33671245,-121.8263225,GAR - Garbage,0.0136671
37.33675585,-121.8319938,GAR - Garbage,0.0079958
37.33676869,-121.7943712,GAR - Garbage,0.0456184
37.33676869,-121.7943712,GAR - Garbage,0.0456184
37.33676869,-121.7943712,GAR - Garbage,0.0456184
37.33684062,-121.9092546,GAR - Garbage,0.069265
37.33684062,-121.9092546,GAR - Garbage,0.069265
37.33691109,-121.8465165,GAR - Garbage,0.0065269
37.33696094,-121.857845,GAR - Garbage,3.74E-06
37.33696094,-121.857845,GAR - Garbage,3.74E-06
37.33696885,-121.9185277,GAR - Garbage,0.060686
37.33697058,-121.8942653,GAR - Garbage,0.0364236
37.33697058,-121.8942653,GAR - Garbage,0.0364236
37.33697852,-121.8344991,GAR - Garbage,0.0233426
37.33697852,-121.8344991,GAR - Garbage,0.0233426
37.33697852,-121.8344991,GAR - Garbage,0.0233426
37.3369878,-121.8415145,GAR - Garbage,0.0163272
37.33709786,-121.8391612,GAR - Garbage,0.0186805
37.33719241,-121.8256353,GAR - Garbage,0.0322064
37.33730548,-121.8856727,GAR - Garbage,1.71E-06
37.33730548,-121.8856727,GAR - Garbage,1.71E-06
37.33730682,-121.8269023,GAR - Garbage,0.0587703
37.33730682,-121.8269023,GAR - Garbage,0.0587703
37.33730682,-121.8269023,GAR - Garbage,0.0587703
37.33730682,-121.8269023,GAR - Garbage,0.0587703
37.33730682,-121.8269023,GAR - Garbage,0.0587703
37.33730682,-121.8269023,GAR - Garbage,0.0587703
37.33730682,-121.8269023,GAR - Garbage,0.0587703
37.33730682,-121.8269023,GAR - Garbage,0.0587703
37.33735465,-121.8518542,GAR - Garbage,0.0338184
37.33748804,-121.8447553,GAR - Garbage,0.0409173
37.33753028,-121.8384544,GAR - Garbage,0.0472182
37.33762834,-121.8597439,GAR - Garbage,0.0310849
37.33766995,-121.8874011,GAR - Garbage,0.0587421
37.33766995,-121.8874011,GAR - Garbage,0.0587421
37.33785564,-121.8573139,GAR - Garbage,0.0286549
37.33790033,-121.8451596,GAR - Garbage,0.0121548
37.33790033,-121.8451596,GAR - Garbage,0.0121548
37.33791418,-121.9340697,GAR - Garbage,0.0767553
37.33793382,-121.8775547,GAR - Garbage,0.0202403
37.33793382,-121.8775547,GAR - Garbage,0.0202403
37.3380429,-121.9289918,GAR - Garbage,0.0716774
37.33805345,-121.8413046,GAR - Garbage,0.0160098
37.33805637,-121.7954045,GAR - Garbage,0.0619099
37.33805637,-121.7954045,GAR - Garbage,0.0619099
37.33805637,-121.7954045,GAR - Garbage,0.0619099
37.33805637,-121.7954045,GAR - Garbage,0.0619099
37.33805637,-121.7954045,GAR - Garbage,0.0619099
37.33813301,-121.8590131,GAR - Garbage,0.0016987
37.33813301,-121.8590131,GAR - Garbage,0.0016987
37.33813301,-121.8590131,GAR - Garbage,0.0016987
37.3381833,-121.8863234,GAR - Garbage,0.029009
37.33827514,-121.8455267,GAR - Garbage,0.0117877
37.33841153,-121.8279697,GAR - Garbage,0.0615463
37.33841153,-121.8279697,GAR - Garbage,0.0615463
37.33841153,-121.8279697,GAR - Garbage,0.0615463
37.33841153,-121.8279697,GAR - Garbage,0.0615463
37.33841153,-121.8279697,GAR - Garbage,0.0615463
37.33841153,-121.8279697,GAR - Garbage,0.0615463
37.33841153,-121.8279697,GAR - Garbage,0.0615463
37.33841153,-121.8279697,GAR - Garbage,0.0615463
37.33849374,-121.8336804,GAR - Garbage,0.067257
37.33852823,-121.8611142,GAR - Garbage,0.0946908
37.33854853,-121.8664583,GAR - Garbage,0.1000349
37.33857586,-121.779255,GAR - Garbage,0.0128316
37.33857586,-121.779255,GAR - Garbage,0.0128316
37.33863031,-121.7959304,GAR - Garbage,0.0335087
37.33863031,-121.7959304,GAR - Garbage,0.0335087
37.33863031,-121.7959304,GAR - Garbage,0.0335087
37.33863031,-121.7959304,GAR - Garbage,0.0335087
37.33863031,-121.7959304,GAR - Garbage,0.0335087
37.33863031,-121.7959304,GAR - Garbage,0.0335087
37.33868434,-121.7852016,GAR - Garbage,0.0227799
37.33868434,-121.7852016,GAR - Garbage,0.0227799
37.33868434,-121.7852016,GAR - Garbage,0.0227799
37.33868434,-121.7852016,GAR - Garbage,0.0227799
37.33868434,-121.7852016,GAR - Garbage,0.0227799
37.33871057,-121.8146688,GAR - Garbage,0.0522471
37.33885676,-121.8272559,GAR - Garbage,0.0335346
37.33885676,-121.8272559,GAR - Garbage,0.0335346
37.33892535,-121.8377089,GAR - Garbage,0.0230816
37.33892535,-121.8377089,GAR - Garbage,0.0230816
37.33893298,-121.8329744,GAR - Garbage,0.0278161
37.33895186,-121.8971871,GAR - Garbage,0.0363966
37.33895186,-121.8971871,GAR - Garbage,0.0363966
37.33910179,-121.892753,GAR - Garbage,0.0155152
37.33910179,-121.892753,GAR - Garbage,0.0155152
37.33911436,-121.8656191,GAR - Garbage,0.0426491
37.33915859,-121.8885215,GAR - Garbage,0.0197467
37.33926193,-121.8038966,GAR - Garbage,0.1043716
37.3393481,-121.7806235,GAR - Garbage,0.1276447
37.33936073,-121.8238998,GAR - Garbage,0.0843684
37.33937928,-121.8150591,GAR - Garbage,0.0932091
37.33939836,-121.7816825,GAR - Garbage,0.1265857
37.33939836,-121.7816825,GAR - Garbage,0.1265857
37.33939836,-121.7816825,GAR - Garbage,0.1265857
37.33939836,-121.7816825,GAR - Garbage,0.1265857
37.33939836,-121.7816825,GAR - Garbage,0.1265857
37.33939836,-121.7816825,GAR - Garbage,0.1265857
37.33941113,-121.8687032,GAR - Garbage,2.27E-06
37.33941113,-121.8687032,GAR - Garbage,2.27E-06
37.33941113,-121.8687032,GAR - Garbage,2.27E-06
37.33942575,-121.8992414,GAR - Garbage,0.0305378
37.33942575,-121.8992414,GAR - Garbage,0.0305378
37.33964542,-121.9316347,GAR - Garbage,0.0629311
37.33969522,-121.8831446,GAR - Garbage,0.014441
37.33969522,-121.8831446,GAR - Garbage,0.014441
37.33969522,-121.8831446,GAR - Garbage,1.11E-06
37.33969522,-121.8831446,GAR - Garbage,1.11E-06
37.33969522,-121.8831446,GAR - Garbage,1.11E-06
37.33971577,-121.8737929,GAR - Garbage,0.0093507
37.33975777,-121.8316391,GAR - Garbage,0.0515045
37.3397918,-121.7969883,GAR - Garbage,0.0861553
37.3397918,-121.7969883,GAR - Garbage,0.0861553
37.33982716,-121.895314,GAR - Garbage,0.0121704
37.33982716,-121.895314,GAR - Garbage,0.0121704
37.3398355,-121.8776665,GAR - Garbage,0.0054771
37.33988741,-121.8545274,GAR - Garbage,0.0286162
37.33990368,-121.843109,GAR - Garbage,0.0400346
37.33990368,-121.843109,GAR - Garbage,0.0400346
37.33990368,-121.843109,GAR - Garbage,0.0400346
37.33990368,-121.843109,GAR - Garbage,0.0400346
37.33992085,-121.8951525,GAR - Garbage,0.0120089
37.33996697,-121.8155815,GAR - Garbage,0.0522444
37.33996697,-121.8155815,GAR - Garbage,0.0522444
37.33996697,-121.8155815,GAR - Garbage,0.0522444
37.34001438,-121.897958,GAR - Garbage,0.0301321
37.34001438,-121.897958,GAR - Garbage,0.0301321
37.34007375,-121.7870518,GAR - Garbage,0.0807741
37.34010815,-121.829616,GAR - Garbage,0.0382099
37.34010815,-121.829616,GAR - Garbage,0.0382099
37.34010815,-121.829616,GAR - Garbage,0.0382099
37.34010815,-121.829616,GAR - Garbage,0.0382099
37.34013318,-121.8806183,GAR - Garbage,0.0127924
37.34015863,-121.8728559,GAR - Garbage,0.00503
37.3401892,-121.8820852,GAR - Garbage,0.0042688
37.3401892,-121.8820852,GAR - Garbage,0.0042688
37.34022458,-121.7903332,GAR - Garbage,0.0960208
37.34025462,-121.8709162,GAR - Garbage,0.0154378
37.34031759,-121.8096904,GAR - Garbage,0.0766636
37.34031759,-121.8096904,GAR - Garbage,0.0766636
37.34031759,-121.8096904,GAR - Garbage,0.0766636
37.3403645,-121.7975058,GAR - Garbage,0.0888482
37.3403645,-121.7975058,GAR - Garbage,0.0888482
37.3403645,-121.7975058,GAR - Garbage,0.0888482
37.3403645,-121.7975058,GAR - Garbage,0.0888482
37.3403645,-121.7975058,GAR - Garbage,0.0888482
37.3403645,-121.7975058,GAR - Garbage,0.0888482
37.3403645,-121.7975058,GAR - Garbage,0.0888482
37.3403645,-121.7975058,GAR - Garbage,0.0888482
37.3403645,-121.7975058,GAR - Garbage,0.0888482
37.3404025,-121.861224,GAR - Garbage,0.02513
37.34053076,-121.8969219,GAR - Garbage,1.02E-06
37.34053076,-121.8969219,GAR - Garbage,1.02E-06
37.34057467,-121.9256421,GAR - Garbage,0.0287204
37.34060982,-121.8719266,GAR - Garbage,0.0249951
37.34064166,-121.9134011,GAR - Garbage,0.0164794
37.34067095,-121.8301585,GAR - Garbage,0.0667632
37.34067095,-121.8301585,GAR - Garbage,0.0667632
37.34069263,-121.8810382,GAR - Garbage,0.0158835
37.34069263,-121.8810382,GAR - Garbage,0.0158835
37.34073768,-121.8200538,GAR - Garbage,0.0376281
37.34075252,-121.8358711,GAR - Garbage,0.0218108
37.34077915,-121.8700532,GAR - Garbage,0.0123713
37.34083194,-121.863085,GAR - Garbage,0.0054031
37.34090295,-121.8257948,GAR - Garbage,0.0318871
37.3410304,-121.8660828,GAR - Garbage,0.0084009
37.3410304,-121.8660828,GAR - Garbage,0.0088005
37.3410855,-121.8397773,GAR - Garbage,0.035106
37.3410855,-121.8397773,GAR - Garbage,0.035106
37.34111619,-121.88851,GAR - Garbage,0.0136267
37.34111619,-121.88851,GAR - Garbage,0.0136267
37.34111665,-121.8294464,GAR - Garbage,0.0454369
37.34111665,-121.8294464,GAR - Garbage,0.0454369
37.34111665,-121.8294464,GAR - Garbage,0.0454369
37.34115261,-121.7604632,GAR - Garbage,0.1144201
37.34117242,-121.8070312,GAR - Garbage,0.0678347
37.34118155,-121.9052842,GAR - Garbage,0.0304183
37.34118386,-121.88425,GAR - Garbage,0.0093841
37.34119288,-121.8799863,GAR - Garbage,0.0051204
37.34119288,-121.8799863,GAR - Garbage,0.0051204
37.34121734,-121.8484377,GAR - Garbage,0.0264282
37.34128032,-121.8567053,GAR - Garbage,0.0181606
37.34135941,-121.8216941,GAR - Garbage,0.0630925
37.34136,-121.8319701,GAR - Garbage,0.0528165
37.34138621,-121.8622627,GAR - Garbage,0.022523902
37.34149909,-121.8446935,GAR - Garbage,0.0400931
37.34150496,-121.8214064,GAR - Garbage,0.0633802
37.34150496,-121.8214064,GAR - Garbage,0.0633802
37.34160344,-121.8739357,GAR - Garbage,0.0108509
37.34175757,-121.8357135,GAR - Garbage,0.0382213
37.34176604,-121.840337,GAR - Garbage,0.0335978
37.34176604,-121.840337,GAR - Garbage,0.0335978
37.34178766,-121.8172427,GAR - Garbage,0.0566921
37.34182313,-121.9006277,GAR - Garbage,0.0266929
37.34189651,-121.9214221,GAR - Garbage,0.0474873
37.3419702,-121.8110313,GAR - Garbage,0.0073515
37.34204723,-121.8906698,GAR - Garbage,0.072287
37.34213464,-121.8064636,GAR - Garbage,0.0119192
37.34215136,-121.8195846,GAR - Garbage,0.001201801
37.34215136,-121.8195846,GAR - Garbage,0.001201801
37.34215252,-121.8584562,GAR - Garbage,0.0400734
37.34218455,-121.8821444,GAR - Garbage,0.0637616
37.342189,-121.8350098,GAR - Garbage,2.33E-07
37.342189,-121.8350098,GAR - Garbage,2.33E-07
37.34234098,-121.8631772,GAR - Garbage,0.0281675
37.34234098,-121.8631772,GAR - Garbage,0.0281675
37.34237767,-121.7995438,GAR - Garbage,0.0354659
37.34248854,-121.8330637,GAR - Garbage,0.001946001
37.34248854,-121.8330637,GAR - Garbage,0.001946001
37.3425688,-121.8895897,GAR - Garbage,0.0849576
37.3425688,-121.8895897,GAR - Garbage,0.0849576
37.3425688,-121.8895897,GAR - Garbage,0.0849576
37.34266459,-121.8309529,GAR - Garbage,0.0263208
37.34268416,-121.8810962,GAR - Garbage,1.33E-06
37.3427597,-121.8705961,GAR - Garbage,0.0104988
37.3427597,-121.8705961,GAR - Garbage,0.0104988
37.3427597,-121.8705961,GAR - Garbage,0.0104988
37.3427597,-121.8705961,GAR - Garbage,0.0104988
37.3427597,-121.8705961,GAR - Garbage,0.0104988
37.34284922,-121.8264951,GAR - Garbage,0.0545998
37.34284954,-121.8535717,GAR - Garbage,0.0275232
37.34291545,-121.924875,GAR - Garbage,0.0437801
37.34293075,-121.8323551,GAR - Garbage,0.0487398
37.34293075,-121.8323551,GAR - Garbage,0.0487398
37.34293075,-121.8323551,GAR - Garbage,0.0368866
37.34293075,-121.8323551,GAR - Garbage,0.0368866
37.34294708,-121.8448485,GAR - Garbage,0.0243932
37.34300808,-121.8276704,GAR - Garbage,0.0415713
37.34300808,-121.8276704,GAR - Garbage,0.0415713
37.34300808,-121.8276704,GAR - Garbage,0.0415713
37.34300808,-121.8276704,GAR - Garbage,0.0415713
37.34307383,-121.8885063,GAR - Garbage,0.0192646
37.34307383,-121.8885063,GAR - Garbage,0.0192646
37.34312723,-121.8842749,GAR - Garbage,7.00E-07
37.34312723,-121.8842749,GAR - Garbage,7.00E-07
37.34337348,-121.8316343,GAR - Garbage,0.0526413
37.34337348,-121.8316343,GAR - Garbage,0.0526413
37.34337348,-121.8316343,GAR - Garbage,0.0526413
37.34339804,-121.8379445,GAR - Garbage,0.0184869
37.34339804,-121.8379445,GAR - Garbage,0.0184869
37.34339804,-121.8379445,GAR - Garbage,0.0184869
37.34340252,-121.9142123,GAR - Garbage,0.0577809
37.34341117,-121.8441757,GAR - Garbage,0.0122557
37.34342851,-121.7960911,GAR - Garbage,0.0603403
37.34342851,-121.7960911,GAR - Garbage,0.0603403
37.34346566,-121.8204156,GAR - Garbage,0.0360158
37.3435537,-121.9165446,GAR - Garbage,3.80E-06
37.3435537,-121.9165446,GAR - Garbage,3.80E-06
37.3435694,-121.8282381,GAR - Garbage,0.0883027
37.3435694,-121.8282381,GAR - Garbage,0.0883027
37.34356984,-121.8792265,GAR - Garbage,0.0373143
37.34356984,-121.8792265,GAR - Garbage,0.0373143
37.34356984,-121.8792265,GAR - Garbage,0.0373143
37.3435994,-121.8295896,GAR - Garbage,0.0869512
37.3436279,-121.8832219,GAR - Garbage,0.0333189
37.3436548,-121.8375636,GAR - Garbage,0.0789772
37.3436657,-121.8216968,GAR - Garbage,0.094844
37.34376958,-121.8585589,GAR - Garbage,0.0579819
37.34393088,-121.8530676,GAR - Garbage,0.0213137
37.34401279,-121.8782923,GAR - Garbage,0.003911
37.34401279,-121.8782923,GAR - Garbage,0.003911
37.34401279,-121.8782923,GAR - Garbage,0.003911
37.34401279,-121.8782923,GAR - Garbage,0.003911
37.34404164,-121.8648462,GAR - Garbage,0.0095351
37.34407275,-121.8864036,GAR - Garbage,0.0311226
37.34411155,-121.824503,GAR - Garbage,0.030778
37.34412793,-121.882169,GAR - Garbage,0.026888001
37.34415888,-121.8098568,GAR - Garbage,0.0454242
37.34416775,-121.8950992,GAR - Garbage,0.0398182
37.34420012,-121.9310413,GAR - Garbage,0.0757603
37.34427672,-121.8161829,GAR - Garbage,0.0423068
37.34428468,-121.8186515,GAR - Garbage,0.039838201
37.34446274,-121.8773433,GAR - Garbage,0.0188536
37.34449226,-121.7940079,GAR - Garbage,0.0644818
37.34449226,-121.7940079,GAR - Garbage,3.73E-06
37.34454552,-121.7809148,GAR - Garbage,0.0130907
37.34462373,-121.8032441,GAR - Garbage,0.0092386
37.34463775,-121.8212552,GAR - Garbage,0.0272497
37.34468993,-121.8594664,GAR - Garbage,6.58E-07
37.3447178,-121.8228482,GAR - Garbage,0.0366181
37.34475585,-121.8341281,GAR - Garbage,0.0253382
37.34478663,-121.8655736,GAR - Garbage,0.006107302
37.34480273,-121.8970056,GAR - Garbage,0.0375393
37.34489899,-121.8764261,GAR - Garbage,2.44E-06
37.34489899,-121.8764261,GAR - Garbage,2.44E-06
37.34489899,-121.8764261,GAR - Garbage,2.44E-06
37.34489899,-121.8764261,GAR - Garbage,2.44E-06
37.34495156,-121.8393662,GAR - Garbage,0.0370623
37.34495156,-121.8393662,GAR - Garbage,0.0370623
37.34495156,-121.8393662,GAR - Garbage,0.0370623
37.3449822,-121.9094987,GAR - Garbage,0.0330702
37.34501383,-121.8803012,GAR - Garbage,0.0038727
37.34511708,-121.8171738,GAR - Garbage,0.0592547
37.34519082,-121.87157,GAR - Garbage,0.0543988
37.34519082,-121.87157,GAR - Garbage,0.0543988
37.34519475,-121.8352885,GAR - Garbage,0.0181173
37.34519475,-121.8352885,GAR - Garbage,0.0181173
37.3452802,-121.8665443,GAR - Garbage,0.0493731
37.3452802,-121.8665443,GAR - Garbage,0.0493731
37.34534158,-121.8754923,GAR - Garbage,0.0583211
37.34534158,-121.8754923,GAR - Garbage,0.0583211
37.34539329,-121.9163591,GAR - Garbage,0.0991879
37.34543438,-121.8398035,GAR - Garbage,0.0226323
37.34543438,-121.8398035,GAR - Garbage,9.00E-07
37.34543438,-121.8398035,GAR - Garbage,9.00E-07
37.34543438,-121.8398035,GAR - Garbage,9.00E-07
37.34543438,-121.8398035,GAR - Garbage,9.00E-07
37.34546354,-121.8230183,GAR - Garbage,0.0167843
37.34550039,-121.8348367,GAR - Garbage,0.0049659
37.34551482,-121.9164944,GAR - Garbage,0.0766918
37.34551499,-121.8602775,GAR - Garbage,0.0204749
37.34553697,-121.8667959,GAR - Garbage,0.0269933
37.34560793,-121.841105,GAR - Garbage,0.001302401
37.34561373,-121.8357136,GAR - Garbage,0.004089
37.3456289,-121.8165536,GAR - Garbage,0.023249
37.3456289,-121.8165536,GAR - Garbage,0.0339953
37.34564423,-121.8706162,GAR - Garbage,0.0880579
37.34566525,-121.9255488,GAR - Garbage,0.1429905
37.345679,-121.8890217,GAR - Garbage,0.1064634
37.34579947,-121.8442141,GAR - Garbage,0.0616558
37.34585425,-121.8359388,GAR - Garbage,0.0533805
37.34585425,-121.8359388,GAR - Garbage,0.0533805
37.34587436,-121.8605771,GAR - Garbage,0.0780188
37.34587436,-121.8605771,GAR - Garbage,2.55E-06
37.34587436,-121.8605771,GAR - Garbage,2.55E-06
37.3458997,-121.8784373,GAR - Garbage,0.0178606
37.34604673,-121.8271678,GAR - Garbage,0.0334089
37.34610943,-121.8696402,GAR - Garbage,0.0090635
37.34610943,-121.8696402,GAR - Garbage,0.0090635
37.34619582,-121.8604253,GAR - Garbage,0.000151404
37.34621804,-121.7906358,GAR - Garbage,0.0699409
37.34621804,-121.7906358,GAR - Garbage,0.0699409
37.34625725,-121.9151893,GAR - Garbage,0.0546126
37.34625725,-121.9151893,GAR - Garbage,0.1557386
37.34626901,-121.8646527,GAR - Garbage,0.105202
37.34626901,-121.8646527,GAR - Garbage,0.105202
37.34626901,-121.8646527,GAR - Garbage,0.105202
37.34626901,-121.8646527,GAR - Garbage,0.105202
37.34626901,-121.8646527,GAR - Garbage,0.105202
